"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significant"
"FMP30",26.9326332490164,0.792305794585103,0.350756647623358,0.00877032630910973,0.0237699638435852,"FMP30","Not Sig"
"FMP32",35.7212253907563,-0.19606640362451,0.328071657074331,0.482558889239953,0.597748987247187,"FMP32","Not Sig"
"FMP33",48.0278200453334,-2.55547118616079,0.310149149899374,1.71772198389857e-17,8.42889191046367e-16,"FMP33","Down"
"FMP40",256.563521338675,-1.22447139685769,0.25325715074788,2.37176153147627e-07,2.2525694409301e-06,"FMP40","Down"
"FMP41",73.4602306127334,1.52474838717804,0.335248752268709,7.6115946009626e-07,6.54059296432946e-06,"FMP41","Up"
"FMP42",136.300339799554,1.40567914779448,0.342386160541556,6.02044458998241e-06,4.24160793908836e-05,"FMP42","Up"
"FMP45",32.3100396045075,-1.41678881343655,0.386743144530518,3.07650244314682e-05,0.000182695909415746,"FMP45","Down"
"FMP46",286.815794737018,-0.733472316356173,0.199592720384296,0.000103157163468164,0.000536801090642707,"FMP46","Not Sig"
"FMP48",50.0037403565031,-0.711129661729572,0.385924964545922,0.0260836329969705,0.0582715027895579,"FMP48","Not Sig"
"FMP49",24.6126295079938,-0.230822044079812,0.319675699442578,0.39867086053146,0.519125883103582,"FMP49","Not Sig"
"FMP52",118.523715657003,0.689213915153738,0.34065080210136,0.0180768933370636,0.0430900127717454,"FMP52","Not Sig"
"FMS1",168.358377803904,0.473410882970419,0.217701337412761,0.019759992777897,0.0465224745789377,"FMS1","Not Sig"
"FOB1",56.4414669798266,0.846645991215294,0.302716042763303,0.00180187829460775,0.00628802693701543,"FOB1","Not Sig"
"FOL1",74.1398822078361,1.30265068278598,0.266134235627434,1.98317006715864e-07,1.92267822455554e-06,"FOL1","Up"
"FOL2",174.024242276559,-0.267127311657185,0.1955288584462,0.148750924159313,0.240927501217312,"FOL2","Not Sig"
"FOL3",29.5197928364411,0.292886679572484,0.298934821241025,0.266505802202498,0.382264989107891,"FOL3","Not Sig"
"FOX2",127.908702793807,-1.32193997195797,0.232283001356031,2.2145632461997e-09,3.14423015209166e-08,"FOX2","Down"
"FPK1",179.509475733524,-0.176349550685549,0.19668092468036,0.342306137883151,0.463085981939141,"FPK1","Not Sig"
"FPR1",218.068174658652,-0.367436500834127,0.164780528710597,0.020334609688173,0.0474985420437067,"FPR1","Not Sig"
"FPR2",61.8536564398114,1.50611682420491,0.274583194476417,6.24528394769442e-09,8.14470502945446e-08,"FPR2","Up"
"FPR3",270.075406390099,-0.755868266826767,0.38253791467257,0.0170619888527828,0.0410868556360167,"FPR3","Not Sig"
"FPR4",65.7341709822477,-0.478190324802441,0.373053252916683,0.117220882991133,0.199736100960219,"FPR4","Not Sig"
"FPS1",86.7434554847083,-0.464832620322652,0.246844177181263,0.0391735154185744,0.0814634368964702,"FPS1","Not Sig"
"FPT1",285.505332275424,-2.19634490216091,0.268527297890455,2.63187548085654e-17,1.22689261999262e-15,"FPT1","Down"
"FPY1",180.413685450374,-0.1453142660908,0.179042564956102,0.3953776863235,0.516279826632507,"FPY1","Not Sig"
"FRA1",369.925901447622,-0.721018375260722,0.181179346149603,3.08892904310742e-05,0.00018323933263142,"FRA1","Not Sig"
"FRD1",63.231686188873,0.592374036005085,0.37142129264805,0.053320534194033,0.105211664296797,"FRD1","Not Sig"
"FRE1",56.7009077293581,0.625626489933467,0.285266285895525,0.0144329437095788,0.0359634241030663,"FRE1","Not Sig"
"FRE2",18.8506887245151,0.0611409351752968,0.350852977393521,0.833665012698305,0.883242818377712,"FRE2","Not Sig"
"FRE3",45.2254659460941,1.41760594099191,0.42176763987049,0.000127947719681627,0.000644421856425994,"FRE3","Up"
"FRE4",9.37720064272499,-0.0226830803889028,0.401894820133645,0.939632445354347,0.960757429960194,"FRE4","Not Sig"
"FRE5",26.2043554974785,2.21419855118456,2.16587044637743,0.00702162073127776,0.0197480876675554,"FRE5","Up"
"FRE6",56.6073545865981,0.650604755004278,0.326738811672976,0.0208517430068954,0.048460594258651,"FRE6","Not Sig"
"FRE7",62.1607273522792,0.25544173828939,0.292245379560574,0.323498487191313,0.44397707000692,"FRE7","Not Sig"
"FRE8",35.5940554568942,0.661844492582108,0.320431592978753,0.0176238908379161,0.0422673750001,"FRE8","Not Sig"
"FRK1",46.1361169159532,0.124732279974829,0.26281046629655,0.60264506837082,0.703505115289309,"FRK1","Not Sig"
"FRM2",7.16571659453755,1.70062588460195,0.719534907103511,0.00184961408758753,0.00644255367743752,"FRM2","Up"
"FRQ1",78.9573427928216,0.491442080529864,0.211355335059845,0.0132307788103358,0.0335051954119595,"FRQ1","Not Sig"
"FRS1",121.566633712643,0.98794332748183,0.277617772570382,0.000101044032419903,0.000527276415444902,"FRS1","Not Sig"
"FRS2",91.473219763109,0.142074876204879,0.215482235942466,0.481739020010701,0.596865576509382,"FRS2","Not Sig"
"FRT1",67.0854709540838,0.222233143660298,0.241023664308157,0.317034038599289,0.437898373314672,"FRT1","Not Sig"
"FRT2",20.9078688085486,-1.51570062133626,0.454752683711333,0.000110399000955646,0.000568666677114072,"FRT2","Down"
"FSF1",69.5962172115057,-0.00330718870744911,0.244634434074344,0.986578364860851,0.99171956388708,"FSF1","Not Sig"
"FSH1",540.705366200989,0.629091465739071,0.177226465288237,0.000206213009653291,0.000974286804054482,"FSH1","Not Sig"
"FSH2",33.2960184792931,-0.61056891606096,0.310902127455919,0.024034716779938,0.0544332816465478,"FSH2","Not Sig"
"FSH3",50.5537941640931,0.193532312605885,0.256315561011213,0.406840312176461,0.526211492789623,"FSH3","Not Sig"
"FTH1",92.0537708310308,-0.170342814985243,0.219036851205235,0.404035558605118,0.524159303069812,"FTH1","Not Sig"
"FTR1",72.4927154057188,1.61932853253149,0.277666288998383,7.26035858080609e-10,1.14406889862054e-08,"FTR1","Up"
"FUB1",38.7895603180447,-0.376681124469222,0.28702870668007,0.138498582676246,0.228005023982024,"FUB1","Not Sig"
"FUI1",75.018928524668,0.673713769041437,0.264081066626098,0.00507552997141431,0.0150304471466869,"FUI1","Not Sig"
"FUM1",606.591705646422,0.417274876860422,0.193018026180487,0.022599671273954,0.0515379376708108,"FUM1","Not Sig"
"FUN12",397.335002284154,-0.17451798823142,0.26674976543197,0.466731201983307,0.583608395997586,"FUN12","Not Sig"
"FUN14",62.8602023744751,0.147044565133709,0.230717143505496,0.493143084618857,0.608568809917911,"FUN14","Not Sig"
"FUN19",211.552122414999,-1.51436065802979,0.247967247120582,1.5704561323016e-10,2.72830174040223e-09,"FUN19","Down"
"FUN26",37.9313354256758,0.630067047880286,0.374029467496687,0.0408311812748682,0.0842121019768827,"FUN26","Not Sig"
"FUN30",111.415109870384,0.760994303511161,0.231971129447734,0.000438895878650085,0.00186139768397921,"FUN30","Not Sig"
"FUR1",15.0547176195038,-0.140503185088126,0.385284517977349,0.642009865876976,0.737161807081377,"FUR1","Not Sig"
"FUR4",56.3414275897772,0.830965311274418,0.300195939096696,0.00200911730074163,0.00691205546146906,"FUR4","Not Sig"
"FUS1",11.7372979700261,0.0147010444453681,0.397726815723939,0.963185088819858,0.974861115769547,"FUS1","Not Sig"
"FUS3",27.5025823683376,-0.0727091262103936,0.286055443698593,0.7724793971521,0.840219667055969,"FUS3","Not Sig"
"FYV10",98.7460395568528,-0.113880021003869,0.28420303532752,0.651372020063278,0.744995927261087,"FYV10","Not Sig"
"FYV4",64.3859238454425,0.00970392808828975,0.298699846673463,0.972131188892395,0.981784053198061,"FYV4","Not Sig"
"FYV5",144.222749688035,-1.29055524613411,0.38601309652365,0.000135172579345782,0.00067574209907087,"FYV5","Down"
"FYV6",89.9753948433576,-0.70933230897644,0.402006455192269,0.029408861560747,0.0643383541536248,"FYV6","Not Sig"
"FYV7",44.2564239085225,-0.629156422979227,0.436332793338603,0.0626080071642142,0.1192878719607,"FYV7","Not Sig"
"FYV8",123.830593790543,-0.324650325566732,0.225625696160917,0.121664527257736,0.20561672673105,"FYV8","Not Sig"
"FZF1",30.6457296914033,1.42807748675889,0.385725772415272,3.56777074765013e-05,0.000208330997519361,"FZF1","Up"
"FZO1",208.578745409263,-0.672059401244429,0.255124211849693,0.00400197284625012,0.0123073315568572,"FZO1","Not Sig"
"GAA1",46.204837185376,1.06845417931947,0.284310518661113,4.37757837491461e-05,0.000249370401520085,"GAA1","Up"
"GAB1",51.6301160065962,0.345063789472993,0.294632686837654,0.184356710760911,0.285676299168016,"GAB1","Not Sig"
"GAC1",1048.37749938262,-1.57044640483566,0.134805429056926,3.11170236421589e-32,5.51618694112853e-30,"GAC1","Down"
"GAD1",246.155378840632,-2.24407485288214,0.203815053767677,2.42457874122062e-29,3.12633996863468e-27,"GAD1","Down"
"GAG1",71.6632017954799,0.288284411824219,0.236899767008323,0.188529373451765,0.290726277496709,"GAG1","Not Sig"
"GAL10",8.27446677987312,-0.127401988081133,0.437996784363464,0.679572754405803,0.768168556291523,"GAL10","Not Sig"
"GAL11",314.006979716499,-0.722838541581188,0.185996401328358,4.68193701539699e-05,0.000263753833475637,"GAL11","Not Sig"
"GAL2",7.16314350798561,-0.765243289074919,0.624328897855611,0.0591078879290415,0.113899250800916,"GAL2","Not Sig"
"GAL3",21.539042351215,0.537632202585913,0.343647783830756,0.0654056575694787,0.12398483512154,"GAL3","Not Sig"
"GAL80",111.052860399385,1.05597202674859,0.282334745299889,4.45539713827263e-05,0.00025303037148728,"GAL80","Up"
"GAL83",77.6250900273526,0.324425660040406,0.219995891569417,0.113580581549872,0.19441856613668,"GAL83","Not Sig"
"GAP1",1879.26263628419,1.42661891395691,0.175436662693757,7.24896743735661e-17,3.21831141623594e-15,"GAP1","Up"
"GAR1",82.8775670116522,-0.0510498887810347,0.211936248232603,0.796902300708317,0.857034420693639,"GAR1","Not Sig"
"GAS1",521.839807067502,0.973680990867928,0.301021883718319,0.000330617606105325,0.00146088063866761,"GAS1","Not Sig"
"GAS2",39.7301218369189,-1.88708099514354,0.328960169233844,9.4871249210795e-10,1.4382378538894e-08,"GAS2","Down"
"GAS3",75.6879687402459,1.14987619391144,0.273693507902338,5.47866518483962e-06,3.9141319340987e-05,"GAS3","Up"
"GAS4",32.314840546942,-0.0724962462959228,0.303486024223792,0.782654410898566,0.847168880527589,"GAS4","Not Sig"
"GAS5",445.025001422126,0.812014437622113,0.278653433367029,0.00127887915334897,0.00468196988470821,"GAS5","Not Sig"
"GAT1",201.671966415669,-0.706809836891986,0.225828485259766,0.000779043933370042,0.00307766367462713,"GAT1","Not Sig"
"GAT2",118.806274896926,-1.64706972282432,0.26083805725502,3.57732901702952e-11,7.02160649868881e-10,"GAT2","Down"
"GBP2",120.489687719465,-0.307464474068125,0.19392951955944,0.0938721634463054,0.16607238530001,"GBP2","Not Sig"
"GCD1",93.4734810133613,0.417862019982684,0.217207986897007,0.0396433802436707,0.0822875952070848,"GCD1","Not Sig"
"GCD10",25.8863546143148,-0.130724037196001,0.287199112275684,0.605868241834105,0.706236079354029,"GCD10","Not Sig"
"GCD11",231.897868681472,0.232715125083326,0.199080607329633,0.219444674790193,0.326830008193913,"GCD11","Not Sig"
"GCD14",27.1480776545841,0.605048476020366,0.321514879646863,0.0305250326130525,0.0663907591125256,"GCD14","Not Sig"
"GCD2",160.404678379178,-0.562344228678691,0.31599425840857,0.040224085856927,0.0832150651936573,"GCD2","Not Sig"
"GCD6",159.664870697353,0.366248068758763,0.212783439441476,0.0665624024031924,0.12579394562279,"GCD6","Not Sig"
"GCD7",32.8995353253567,0.41421957681033,0.281010456282623,0.0996222883099869,0.174479361554811,"GCD7","Not Sig"
"GCG1",62.3851657766027,-0.271152522097987,0.246954774086819,0.228314885045188,0.337971279953105,"GCG1","Not Sig"
"GCN1",305.502346702142,0.558770327028396,0.302628466642087,0.0354482605666721,0.0749707257504588,"GCN1","Not Sig"
"GCN2",272.887573526687,-0.241854136097238,0.163371524796229,0.123844688011198,0.20848245101855,"GCN2","Not Sig"
"GCN20",138.525689553809,0.230386234078881,0.227330502632787,0.274905663732904,0.391801855521494,"GCN20","Not Sig"
"GCN3",23.0476273802596,1.07259919957153,0.380169719469814,0.00116614149712651,0.00430838560561729,"GCN3","Up"
"GCN4",2898.09397538963,-0.159105127370787,0.16971800472014,0.328204999131517,0.448675162546849,"GCN4","Not Sig"
"GCN5",67.7723172389613,-0.202326568287064,0.22617927510611,0.335783229650066,0.457129129475738,"GCN5","Not Sig"
"GCR1",158.501311260476,0.447849407573215,0.244649047394225,0.0464143268498267,0.0937232407805859,"GCR1","Not Sig"
"GCR2",97.1236346860422,-0.905740296152157,0.254109332258214,0.000118840894193897,0.000603263123521472,"GCR2","Not Sig"
"GCS1",37.5361625162124,1.13140181889451,0.344410999819007,0.000212896083654076,0.000999950203157766,"GCS1","Up"
"GCV1",101.384382532511,-0.653420888970063,0.248834735592289,0.00412229718212195,0.0125874074436628,"GCV1","Not Sig"
"GCV2",176.396121526291,-0.962317047211217,0.217106350246072,2.66482577776805e-06,2.07618877448948e-05,"GCV2","Not Sig"
"GCV3",135.404884185343,-0.669014266199875,0.193667373757669,0.000269023385183807,0.00122550229374448,"GCV3","Not Sig"
"GCY1",358.472313280661,-0.371984177213812,0.174391375612846,0.0257616220455277,0.0576672723980319,"GCY1","Not Sig"
"GDA1",101.151291157494,0.150928112749733,0.244566100774614,0.502617843924451,0.617017824890878,"GDA1","Not Sig"
"GDB1",722.857656297736,-2.6711792741898,0.236345670111318,7.0961476993755e-31,1.04462763763965e-28,"GDB1","Down"
"GDE1",114.950151729019,0.774082372149566,0.216902720751189,0.000152086459131518,0.000748260028479959,"GDE1","Not Sig"
"GDH1",773.049424286999,1.09362821254972,0.203832057382269,1.99672763306696e-08,2.3917975116438e-07,"GDH1","Up"
"GDH2",388.810920571546,0.128879383093821,0.20338271541146,0.503294058732085,0.617553622405634,"GDH2","Not Sig"
"GDH3",71.4561618332861,0.26810356666406,0.262200282154548,0.258272202249809,0.373741536363521,"GDH3","Not Sig"
"GDI1",253.422534622985,1.00044007953988,0.21364398801688,7.81077212978561e-07,6.70145081196637e-06,"GDI1","Up"
"GDS1",350.674891262107,-1.65042413464436,0.259591641184575,2.73070374146858e-11,5.43614118497338e-10,"GDS1","Down"
"GDT1",54.3772864400415,0.534589954068568,0.257710968584363,0.0225803051548655,0.0515379376708108,"GDT1","Not Sig"
"GEA1",88.5391870660306,0.915439114279486,0.284407863655804,0.000387775442430142,0.00168034690560533,"GEA1","Not Sig"
"GEA2",89.9697549367039,0.795159662486011,0.251971291534237,0.000633021821784814,0.00258854098762007,"GEA2","Not Sig"
"GEF1",45.7917462206151,0.0630639887708932,0.245207867335754,0.78060876930721,0.845481136988275,"GEF1","Not Sig"
"GEM1",31.861374685679,0.696017602259753,0.369319587483478,0.0245029035662695,0.0553591448100613,"GEM1","Not Sig"
"GEP3",47.8073532330677,-0.121340163430456,0.28114765350147,0.628299737069552,0.725511348815643,"GEP3","Not Sig"
"GEP4",42.2879481683096,0.0965000798202838,0.271410907685789,0.692317051175859,0.778143778235434,"GEP4","Not Sig"
"GEP5",15.2250227516807,0.221108998829244,0.412557855241771,0.483287618693326,0.598519136367161,"GEP5","Not Sig"
"GEP7",31.7161114975642,0.341015609680237,0.311034956597523,0.208331385937082,0.314210238051237,"GEP7","Not Sig"
"GET1",56.4433622736321,-0.0571445739555476,0.242527048666219,0.796977664720828,0.857034420693639,"GET1","Not Sig"
"GET2",68.2467461139369,-0.238660846146719,0.265969151616105,0.317993258483868,0.438573542396144,"GET2","Not Sig"
"GET3",225.880395337255,0.331309138186192,0.163295018019923,0.0353507324694506,0.0748493555768761,"GET3","Not Sig"
"GET4",56.8837287166263,1.28490479657703,0.341863275469147,2.94564026194194e-05,0.000175483616882888,"GET4","Up"
"GFA1",155.787999826501,0.522540008014812,0.31348579944559,0.0548745911588784,0.107557275032504,"GFA1","Not Sig"
"GFD1",156.044938052307,-1.44444459383118,0.339056058701592,3.05853041040663e-06,2.34054981064497e-05,"GFD1","Down"
"GFD2",25.9644731981204,0.103740650219073,0.342752831079277,0.71727839292275,0.797070983315428,"GFD2","Not Sig"
"GGA1",175.631981188422,-1.69932613870852,0.205933225230959,2.09881832803803e-17,9.94982180258029e-16,"GGA1","Down"
"GGA2",127.017643765194,0.552206521924722,0.244477055578936,0.0138243975457132,0.034756710054256,"GGA2","Not Sig"
"GGC1",174.179193241288,0.40663781303502,0.233339116892083,0.0593780728007203,0.114262449001455,"GGC1","Not Sig"
"GIC1",22.6985920516131,-0.00266019727577415,0.345058939608211,0.991052808387889,0.99496579506853,"GIC1","Not Sig"
"GIC2",77.8850099989055,-0.0892761856256006,0.23116348274459,0.676617048598993,0.766193475680722,"GIC2","Not Sig"
"GID10",34.789960888844,-1.42521075665171,0.33633847357158,3.75118022924568e-06,2.82044384440865e-05,"GID10","Down"
"GID11",270.124659969586,-1.06005004040102,0.181134691398081,1.18096336787484e-09,1.74770081478621e-08,"GID11","Down"
"GID12",46.5835820572541,0.179312073030212,0.267952094788896,0.458815111309946,0.576248705134224,"GID12","Not Sig"
"GID7",56.0977223239817,-1.07264757970521,0.273190025957375,1.99478457508183e-05,0.000123986943477864,"GID7","Down"
"GID8",104.500818441933,-0.042494744972638,0.194605153355474,0.817199166012423,0.871907712125404,"GID8","Not Sig"
"GIM3",30.1113707290361,0.596326537047178,0.317246032357093,0.0311400801926963,0.067544633035263,"GIM3","Not Sig"
"GIM4",71.9630864380111,-0.551096770941918,0.669226940082636,0.125903365261485,0.211312158797704,"GIM4","Not Sig"
"GIM5",37.5249979370071,0.155219359542632,0.263290902114285,0.517212407913876,0.629933858016595,"GIM5","Not Sig"
"GIN4",131.893529485861,-0.218617370731579,0.22319282638955,0.293360997724265,0.412316478661481,"GIN4","Not Sig"
"GIP1",27.2872097058996,-0.299065210338389,0.316185578283882,0.273755817145761,0.390361978361812,"GIP1","Not Sig"
"GIP2",270.432779993819,-2.35686281670029,0.293687516125503,9.75887552150727e-17,4.23187206723346e-15,"GIP2","Down"
"GIP3",428.179927813424,0.608617724044282,0.249752360937413,0.00778580267309351,0.0215399506198245,"GIP3","Not Sig"
"GIP4",90.7263003290801,0.383078440141136,0.247242928664339,0.0903675104419387,0.161506662432014,"GIP4","Not Sig"
"GIR2",75.9205149688303,0.361002054238161,0.243695220474082,0.107881543474655,0.186434771145265,"GIR2","Not Sig"
"GIS1",326.105483435505,-0.781626190802896,0.180805190337448,6.33058157672049e-06,4.43219941679279e-05,"GIS1","Not Sig"
"GIS2",283.87725888165,-0.453075738600781,0.175029475380743,0.00681054042074926,0.0192902091714792,"GIS2","Not Sig"
"GIS3",50.8219758523648,-1.33955133538093,0.265880966752864,7.21656012947601e-08,7.76335333928631e-07,"GIS3","Down"
"GIS4",83.2216161574395,-1.61865579305263,0.257155113878341,3.96135387336779e-11,7.72118939638307e-10,"GIS4","Down"
"GIT1",131.474421797532,3.64683563219827,0.281763032811582,2.31132856393228e-39,6.46478599331858e-37,"GIT1","Up"
"GLC3",915.926623997666,-2.61702304901281,0.236779411141166,1.37159201454813e-29,1.87138676326396e-27,"GLC3","Down"
"GLC7",479.852408385955,-0.432903925570269,0.23407882336726,0.0450807337635451,0.0916024789950132,"GLC7","Not Sig"
"GLC8",609.020764174041,-1.68393266423976,0.399437910863405,2.85279046210121e-06,2.20421406698814e-05,"GLC8","Down"
"GLD1",104.165978484357,0.322174634734148,0.204858719976524,0.0944747494130921,0.166927273599759,"GLD1","Not Sig"
"GLE1",124.226874083094,-0.212680936677789,0.233616353290372,0.324356410284247,0.444936184190799,"GLE1","Not Sig"
"GLE2",53.4214005328623,0.845451987337012,0.29477458306211,0.00141579371111019,0.00513282567721997,"GLE2","Not Sig"
"GLG1",183.149059556123,-2.9833555379256,0.312367099325719,1.21125175739569e-22,9.54329905756546e-21,"GLG1","Down"
"GLG2",96.2288961595577,-1.4446804307669,0.243102879969764,3.77667875008863e-10,6.19552519882574e-09,"GLG2","Down"
"GLK1",548.005088753809,-0.297477459862936,0.213276167724078,0.134898453322058,0.223393116602603,"GLK1","Not Sig"
"GLN1",917.237022138283,1.07700968463115,0.228802802013108,6.40321408445789e-07,5.58807793891692e-06,"GLN1","Up"
"GLN3",79.5127353494516,0.581958424423972,0.245138713386686,0.00992874077584514,0.0263854517340037,"GLN3","Not Sig"
"GLN4",81.1495728701767,1.00551822079782,0.262885115687857,3.62260135940289e-05,0.000211092000046873,"GLN4","Up"
"GLO1",346.474838242315,-0.447395503263446,0.166991933570534,0.00520040158774411,0.0153352907126202,"GLO1","Not Sig"
"GLO2",223.391519633027,-1.01523515103439,0.240270139823927,6.55785686246331e-06,4.56276757321141e-05,"GLO2","Down"
"GLO3",157.71474041394,-0.127453738650153,0.203868120133403,0.50649146137872,0.620116707146544,"GLO3","Not Sig"
"GLO4",76.8496800904145,0.317184166766111,0.228037787700035,0.134151399251634,0.222551283337378,"GLO4","Not Sig"
"GLR1",662.773030186451,0.238430191521468,0.193226087091851,0.19559811988387,0.299036863249622,"GLR1","Not Sig"
"GLT1",1433.17245640013,0.572843117452521,0.273737804610019,0.020335897067336,0.0474985420437067,"GLT1","Not Sig"
"GLY1",78.7781602494466,1.01998383594909,0.336965761405402,0.000599636258048241,0.00246570789356205,"GLY1","Up"
"GMC1",31.2596624720302,1.41487442816151,0.436142248838613,0.000167600433511824,0.000811035315800296,"GMC1","Up"
"GMC2",4.97807369036461,-0.016075864338099,0.550306331404978,0.953430087874797,0.968977937149861,"GMC2","Not Sig"
"GMH1",18.5991059012761,0.462289913963891,0.369188750608057,0.127457882044929,0.213217521578748,"GMH1","Not Sig"
"GNA1",20.1214338609044,-0.40847383100587,0.353335975128588,0.163478163808498,0.259652711057563,"GNA1","Not Sig"
"GND1",698.530580406108,1.58302859557314,0.219514280410647,7.92426422484967e-14,2.35789011030899e-12,"GND1","Up"
"GND2",292.802851727979,-0.921289163066801,0.229246208094175,1.73363263966298e-05,0.000109088200070582,"GND2","Not Sig"
"GNP1",18.6960827587233,1.02120633631923,0.404634024289678,0.00282290059326599,0.00925759991147431,"GNP1","Up"
"GNT1",124.519238953326,0.874203953176654,0.205614440359466,7.32276449455081e-06,5.03856636931331e-05,"GNT1","Not Sig"
"GON7",35.485076762594,-0.013940003469594,0.27734994629723,0.953527162703112,0.968977937149861,"GON7","Not Sig"
"GOR1",454.626050215874,-0.320643651078576,0.188888642438313,0.0733433918625999,0.136351922259682,"GOR1","Not Sig"
"GOS1",101.989947877127,-0.668570401461589,0.206169515776678,0.000567150918167338,0.00235010536016895,"GOS1","Not Sig"
"GOT1",81.3777276149466,0.0196206644521942,0.277007073363598,0.938434865489429,0.95979907211355,"GOT1","Not Sig"
"GPA1",15.6344085506901,-0.196852276385832,0.350878613689852,0.494468555983504,0.609800948450556,"GPA1","Not Sig"
"GPA2",84.6658064564764,-0.467997630610254,0.222478096387291,0.0238114545774582,0.0539932212834622,"GPA2","Not Sig"
"GPB1",71.0535748514762,0.346505385931214,0.233341212952552,0.108951359019655,0.187703696444703,"GPB1","Not Sig"
"GPB2",220.367967165957,0.920768965124554,0.25254295119894,8.33669574638119e-05,0.000444995000050156,"GPB2","Not Sig"
"GPC1",63.1018686106877,0.643246294452809,0.308390988218713,0.0175650329124047,0.0421711562712413,"GPC1","Not Sig"
"GPD1",408.012021892195,-1.52877207978194,0.178740732919572,1.67019466735925e-18,8.8981609230549e-17,"GPD1","Down"
"GPD2",136.592795373566,-0.7711066790859,0.230527877273444,0.000323825039245283,0.00143426545489954,"GPD2","Not Sig"
"GPG1",267.544893941149,-0.07246893651276,0.169246693981793,0.654588937238099,0.74775791605267,"GPG1","Not Sig"
"GPH1",1638.0433548582,-1.32945104441887,0.177493918543199,1.18734140294781e-14,4.00119747475304e-13,"GPH1","Down"
"GPI1",56.1654433931767,0.366630733032928,0.265811975137806,0.126359295488319,0.211768615860739,"GPI1","Not Sig"
"GPI10",78.4100673767622,0.861379941751086,0.279107363225549,0.000680715012067926,0.00274148292117205,"GPI10","Not Sig"
"GPI11",57.85068676714,-0.258446593301077,0.226686424035827,0.219793042335795,0.327261719144646,"GPI11","Not Sig"
"GPI12",61.3026428362715,-0.159000673470768,0.258833142431617,0.498461005819816,0.613777430454777,"GPI12","Not Sig"
"GPI13",125.506895964834,0.542125102671784,0.284795819705026,0.0325607598083872,0.0699481145806904,"GPI13","Not Sig"
"GPI14",47.0988633898231,0.312391714099265,0.255344463163846,0.179710641309974,0.279716563018363,"GPI14","Not Sig"
"GPI15",37.0904368204941,0.515380004309729,0.287672025227787,0.0444656151949404,0.0906053965480912,"GPI15","Not Sig"
"GPI16",70.6266448305954,-0.193838154496004,0.21237236515669,0.326588404674938,0.447302508090261,"GPI16","Not Sig"
"GPI17",68.7529204469015,1.07894447539885,0.258761148745611,7.22350049356443e-06,4.97638691637924e-05,"GPI17","Up"
"GPI18",60.0554607224313,0.204147298868412,0.26533775924488,0.393934825353105,0.51487649837039,"GPI18","Not Sig"
"GPI2",29.0020264295371,-0.0507606079875091,0.32384605478232,0.852450735053279,0.899208930285339,"GPI2","Not Sig"
"GPI8",58.3641521886313,0.235667951324241,0.233469983364382,0.276158452978859,0.393379698231399,"GPI8","Not Sig"
"GPM1",2242.5332342645,0.632348097431118,0.173681382376396,0.000146886982487174,0.000726512626024092,"GPM1","Not Sig"
"GPM2",271.283711927789,0.185185664942843,0.206132111997048,0.341554687157007,0.462740837964712,"GPM2","Not Sig"
"GPM3",18.6085237344666,1.11148831956097,0.47059816630989,0.00401684588419054,0.0123159322895507,"GPM3","Up"
"GPN2",127.843428941958,-0.344667601633547,0.203124004566159,0.0715346616625436,0.133610984086901,"GPN2","Not Sig"
"GPN3",22.1394783911882,0.168221126896319,0.328721936777194,0.550667476461733,0.659057309226986,"GPN3","Not Sig"
"GPP1",101.08251214897,-0.158142448021832,0.27217534527912,0.518572182437952,0.630869909588552,"GPP1","Not Sig"
"GPP2",212.561656672512,-0.93643574895276,0.192640733250817,3.50936559985903e-07,3.20774365451167e-06,"GPP2","Not Sig"
"GPR1",223.711786371411,-0.153608839375932,0.219748345716186,0.454049709067103,0.571804158604541,"GPR1","Not Sig"
"GPT2",207.216562387825,-1.11347421411059,0.193992645167783,2.21016959225663e-09,3.14423015209166e-08,"GPT2","Down"
"GPX1",236.24282937033,-1.96548556556774,0.348779399269667,1.76889219599408e-09,2.58359867999762e-08,"GPX1","Down"
"GPX2",10.159721417554,0.0538046748643037,0.417071807112015,0.86284374651279,0.906261343971564,"GPX2","Not Sig"
"GRC3",27.4367175844101,0.623862439092566,0.363169172344727,0.0413272228774548,0.0850881430903505,"GRC3","Not Sig"
"GRE1",192.032705632349,-1.99066807672819,0.291736395081273,1.03857534231341e-12,2.64081384768238e-11,"GRE1","Down"
"GRE2",434.911300345531,0.627569025908446,0.268765870900827,0.00981240187982832,0.0261508223514815,"GRE2","Not Sig"
"GRE3",390.828546608209,-1.24729609621559,0.199171670690396,6.69058699508192e-11,1.23115604113448e-09,"GRE3","Down"
"GRH1",77.764767587047,1.18543572341672,0.281577653086776,5.52831141327744e-06,3.93452596003486e-05,"GRH1","Up"
"GRR1",138.780302648203,-0.332583098119159,0.190395438531544,0.0657163214882412,0.124531538755156,"GRR1","Not Sig"
"GRS1",308.919952998789,0.0365668704047651,0.15399909126719,0.807656457120046,0.865025889551893,"GRS1","Not Sig"
"GRS2",51.9176872412166,0.681441872443478,0.272208976459263,0.00585509135259641,0.0169882681672325,"GRS2","Not Sig"
"GRX1",513.783786697112,-1.56398080825381,0.217400719817948,8.29669460708137e-14,2.45564601227583e-12,"GRX1","Down"
"GRX2",608.927275000088,-0.337447194651015,0.158266741462843,0.0268436249644838,0.059676956803866,"GRX2","Not Sig"
